date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,soil_temperature_level_1_mean,soil_temperature_level_2_mean,soil_temperature_level_3_mean,soil_temperature_level_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,soil_temperature_level_1_min,soil_temperature_level_2_min,soil_temperature_level_3_min,soil_temperature_level_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,soil_temperature_level_1_max,soil_temperature_level_2_max,soil_temperature_level_3_max,soil_temperature_level_4_max,total_precipitation_sum,potential_evaporation_sum,surface_runoff_sum,sub_surface_runoff_sum
2001-01-01,161.17,4.36,-52.67,97.21,-3.88,-5.31,-2.08,-2.2,0.4,0.4,0.4,0.41,0.12,0.24,0.85,2.72,160.96,-0.0,-69.9,96.89,-5.12,-6.62,-2.36,-3.75,0.39,0.4,0.4,0.41,0.08,0.23,0.85,2.7,161.27,29.11,-38.33,97.38,-2.33,-3.87,-1.71,0.78,0.4,0.4,0.4,0.41,0.16,0.24,0.86,2.74,0.22,-0.11,0.0,2.05
2001-01-02,161.33,3.77,-40.23,96.37,-4.9,-7.17,-2.6,-4.43,0.39,0.4,0.4,0.41,0.01,0.24,0.86,2.68,161.28,-0.0,-57.7,95.33,-5.47,-7.76,-2.99,-6.26,0.39,0.39,0.4,0.41,-0.05,0.23,0.86,2.66,161.38,26.57,-28.53,96.88,-4.31,-6.56,-2.24,-3.22,0.39,0.4,0.4,0.41,0.07,0.24,0.86,2.7,0.06,0.03,0.0,2.04
2001-01-03,161.35,3.35,-28.57,95.03,-5.46,-8.73,-0.69,0.21,0.39,0.39,0.4,0.41,-0.11,0.21,0.86,2.64,161.34,-0.0,-51.74,94.55,-7.32,-9.52,-3.44,-6.19,0.39,0.39,0.4,0.41,-0.17,0.18,0.85,2.62,161.38,24.13,-17.41,95.82,-3.64,-8.03,0.52,3.88,0.39,0.39,0.4,0.41,-0.06,0.23,0.86,2.66,0.02,0.1,0.0,2.02
2001-01-04,161.45,3.76,-33.63,96.39,-7.0,-9.22,-1.48,-0.54,0.39,0.39,0.4,0.41,-0.24,0.16,0.85,2.6,161.37,-0.0,-48.09,95.96,-7.91,-10.38,-2.89,-3.79,0.38,0.39,0.39,0.41,-0.29,0.13,0.84,2.58,161.57,22.37,-13.06,96.68,-5.46,-7.84,-0.22,3.89,0.39,0.39,0.4,0.41,-0.18,0.18,0.85,2.62,0.15,-0.02,0.0,1.99
2001-01-05,161.64,4.37,-31.06,96.28,-8.14,-10.13,-1.1,0.55,0.38,0.39,0.39,0.41,-0.37,0.09,0.84,2.56,161.58,-0.0,-52.32,96.04,-9.76,-11.61,-3.17,-3.94,0.38,0.39,0.39,0.41,-0.43,0.06,0.83,2.55,161.71,24.65,-9.92,96.59,-6.81,-8.77,0.73,3.05,0.38,0.39,0.39,0.41,-0.29,0.13,0.84,2.58,0.07,-0.04,0.0,1.96
2001-01-06,166.36,2.32,-5.26,95.36,-3.83,-5.87,-3.21,-6.63,0.38,0.39,0.39,0.41,-0.43,0.02,0.82,2.53,161.72,-0.0,-29.62,94.25,-7.43,-9.27,-4.62,-9.1,0.38,0.38,0.39,0.41,-0.45,-0.0,0.81,2.51,170.5,15.23,7.22,96.42,-2.44,-4.33,-2.07,-3.74,0.38,0.39,0.39,0.41,-0.39,0.05,0.83,2.55,8.89,0.17,0.0,1.92
2001-01-07,194.87,1.03,-15.27,93.3,0.21,-1.47,-3.75,-2.08,0.39,0.39,0.39,0.41,-0.31,-0.02,0.8,2.49,172.05,-0.0,-65.34,92.65,-2.54,-3.84,-4.64,-9.3,0.38,0.38,0.39,0.41,-0.39,-0.02,0.79,2.47,202.45,8.4,8.15,94.05,2.62,0.43,-2.97,9.82,0.4,0.39,0.39,0.41,-0.24,-0.01,0.81,2.51,34.68,0.05,0.28,1.89
2001-01-08,203.17,2.31,-27.26,94.19,-2.29,-4.02,-0.61,1.32,0.39,0.39,0.39,0.41,-0.19,-0.02,0.78,2.45,202.17,-0.0,-70.94,93.64,-5.17,-7.52,-2.93,-0.67,0.38,0.39,0.39,0.41,-0.23,-0.02,0.77,2.44,203.78,15.5,-6.99,95.02,-0.84,-2.82,2.04,4.34,0.39,0.39,0.39,0.41,-0.16,-0.01,0.79,2.47,1.64,0.02,0.0,1.85
2001-01-09,204.06,2.78,-30.76,95.72,-6.0,-7.97,1.11,1.87,0.38,0.39,0.39,0.41,-0.17,-0.0,0.77,2.42,203.79,-0.0,-62.82,95.12,-6.64,-9.26,0.16,-3.99,0.38,0.39,0.39,0.41,-0.19,-0.01,0.76,2.4,205.13,17.2,-7.09,96.56,-5.11,-7.15,2.21,4.7,0.38,0.39,0.39,0.41,-0.16,0.0,0.77,2.44,1.34,0.0,0.0,1.82
2001-01-10,205.51,4.22,-58.43,97.62,-8.46,-12.3,-1.37,-4.06,0.38,0.38,0.39,0.41,-0.22,0.0,0.75,2.38,205.29,0.0,-78.77,96.7,-11.09,-15.93,-2.95,-4.93,0.38,0.38,0.39,0.41,-0.27,0.0,0.75,2.37,205.54,26.72,-10.4,98.12,-4.97,-7.0,1.14,-3.3,0.38,0.38,0.39,0.41,-0.19,0.01,0.76,2.4,0.4,0.03,0.0,1.8
